t,led,rgb
8.797122583333334,1,#00ae51
8.797152583333334,2,#00ab54
8.797182583333333,3,#00a857
8.797212583333334,4,#00a55a
8.797242583333333,5,#00a25d
8.797272666666666,6,#009f60
8.797302666666667,7,#009c63
8.797332666666666,8,#009966
8.797362666666666,9,#009669
8.797392666666667,10,#00936c
8.797422750000001,11,#00906f
8.797452750000000,12,#008d72
8.817644916666667,0,#00ae51
8.817674916666666,1,#00ab54
8.817704916666667,2,#00a857
8.817734916666666,3,#00a55a
8.817765000000000,4,#00a25d
8.817795000000000,5,#009f60
8.817824999999999,6,#009c63
8.817855000000000,7,#009966
8.817885000000000,8,#009669
8.817915083333334,9,#00936c
8.817945083333333,10,#00906f
8.817975083333334,11,#008d72
8.818005083333333,12,#008a75
8.838201333333334,0,#00ab54
8.838231333333333,1,#00a857
8.838261416666667,2,#00a55a
8.838291416666667,3,#00a25d
8.838321416666666,4,#009f60
8.838351416666667,5,#009c63
8.838381416666667,6,#009966
8.838411499999999,7,#009669
8.838441500000000,8,#00936c
8.838471500000001,9,#00906f
8.838501500000000,10,#008d72
8.838531500000000,11,#008a75
8.838561500000001,12,#008778
8.858757750000001,0,#00a857
8.858787749999999,1,#00a55a
8.858817750000000,2,#00a25d
8.858847750000001,3,#009f60
8.858877750000000,4,#009c63
8.858907833333333,5,#009966
8.858937833333334,6,#009669
8.858967833333333,7,#00936c
8.858997833333333,8,#00906f
8.859027833333334,9,#008d72
8.859057916666666,10,#008a75
8.859087916666667,11,#008778
8.859117916666667,12,#00847b
8.879310083333333,0,#00a55a
8.879340083333334,1,#00a25d
8.879370166666666,2,#009f60
8.879400166666667,3,#009c63
8.879430166666667,4,#009966
8.879460166666666,5,#009669
8.879490166666667,6,#00936c
8.879520166666667,7,#00906f
8.879550249999999,8,#008d72
8.879580250000000,9,#008a75
8.879610250000001,10,#008778
8.879640250000000,11,#00847b
8.879670250000000,12,#00817e
8.899866500000000,0,#00a25d
8.899896583333334,1,#009f60
8.899926583333333,2,#009c63
8.899956583333333,3,#009966
8.899986583333334,4,#009669
8.900016583333333,5,#00936c
8.900046666666666,6,#00906f
8.900076666666667,7,#008d72
8.900106666666666,8,#008a75
8.900136666666667,9,#008778
8.900166666666667,10,#00847b
8.900196749999999,11,#00817e
8.900226249999999,12,#007e81
8.920430916666668,0,#009f60
8.920460916666666,1,#009c63
8.920490916666667,2,#009966
8.920521000000001,3,#009669
8.920551000000000,4,#00936c
8.920581000000000,5,#00906f
8.920610999999999,6,#008d72
8.920641000000000,7,#008a75
8.920671083333334,8,#008778
8.920701083333332,9,#00847b
8.920731083333333,10,#00817e
8.920760583333333,11,#007e81
8.920790583333334,12,#007b84
8.940992416666667,0,#009c63
8.941022416666666,1,#009966
8.941052416666667,2,#009669
8.941082500000000,3,#00936c
8.941112499999999,4,#00906f
8.941142500000000,5,#008d72
8.941172500000000,6,#008a75
8.941202499999999,7,#008778
8.941232583333333,8,#00847b
8.941262583333334,9,#00817e
8.941292083333334,10,#007e81
8.941322083333333,11,#007b84
8.941352083333333,12,#007887
8.961556833333333,0,#009966
8.961586833333334,1,#009669
8.961616833333334,2,#00936c
8.961646833333333,3,#00906f
8.961676833333334,4,#008d72
8.961706916666667,5,#008a75
8.961736916666666,6,#008778
8.961766916666667,7,#00847b
8.961796916666666,8,#00817e
8.961826416666666,9,#007e81
8.961856416666667,10,#007b84
8.961886500000000,11,#007887
8.961916499999999,12,#00758a
8.982117333333333,0,#009669
8.982147416666667,1,#00936c
8.982177416666667,2,#00906f
8.982207416666666,3,#008d72
8.982237416666667,4,#008a75
8.982267416666666,5,#008778
8.982297416666666,6,#00847b
8.982327500000000,7,#00817e
8.982357000000000,8,#007e81
8.982386999999999,9,#007b84
8.982417000000000,10,#007887
8.982447000000001,11,#00758a
8.982477083333333,12,#00728d
9.002685000000000,0,#00936c
9.002715000000000,1,#00906f
9.002745000000001,2,#008d72
9.002775000000000,3,#008a75
9.002805083333334,4,#008778
9.002835083333334,5,#00847b
9.002865083333333,6,#00817e
9.002894583333333,7,#007e81
9.002924583333334,8,#007b84
9.002954666666668,9,#007887
9.002984666666666,10,#00758a
9.003014666666667,11,#00728d
9.003044666666666,12,#006f90
9.023245583333333,0,#00906f
9.023275583333334,1,#008d72
9.023305583333334,2,#008a75
9.023335583333333,3,#008778
9.023365583333334,4,#00847b
9.023395666666667,5,#00817e
9.023425166666666,6,#007e81
9.023455166666666,7,#007b84
9.023485166666667,8,#007887
9.023515166666666,9,#00758a
9.023545250000000,10,#00728d
9.023575250000000,11,#006f90
9.023605249999999,12,#006c93
9.043806333333333,0,#008d72
9.043836416666666,1,#008a75
9.043866416666667,2,#008778
9.043896416666668,3,#00847b
9.043926416666666,4,#00817e
9.043955916666667,5,#007e81
9.043986000000000,6,#007b84
9.044015999999999,7,#007887
9.044046000000000,8,#00758a
9.044076000000000,9,#00728d
9.044105999999999,10,#006f90
9.044136083333333,11,#006c93
9.044166083333334,12,#006996
9.064363250000000,0,#008a75
9.064393250000000,1,#008778
9.064423250000001,2,#00847b
9.064453333333333,3,#00817e
9.064482833333333,4,#007e81
9.064512833333334,5,#007b84
9.064542833333334,6,#007887
9.064572833333333,7,#00758a
9.064602916666667,8,#00728d
9.064632916666667,9,#006f90
9.064662916666666,10,#006c93
9.064692916666667,11,#006996
9.064722916666666,12,#006699
9.084919333333334,0,#008778
9.084949333333334,1,#00847b
9.084979333333333,2,#00817e
9.085008833333333,3,#007e81
9.085038916666667,4,#007b84
9.085068916666666,5,#007887
9.085098916666666,6,#00758a
9.085128916666667,7,#00728d
9.085158916666666,8,#006f90
9.085188916666667,9,#006c93
9.085219000000000,10,#006996
9.085248999999999,11,#006699
9.085279000000000,12,#00639c
9.105471750000000,0,#00847b
9.105501750000000,1,#00817e
9.105531250000000,2,#007e81
9.105561333333334,3,#007b84
9.105591333333333,4,#007887
9.105621333333334,5,#00758a
9.105651333333334,6,#00728d
9.105681333333333,7,#006f90
9.105711416666667,8,#006c93
9.105741416666667,9,#006996
9.105771416666666,10,#006699
9.105801416666667,11,#00639c
9.105831416666666,12,#00609f
9.126028083333333,0,#00817e
9.126057666666666,1,#007e81
9.126087666666667,2,#007b84
9.126117666666667,3,#007887
9.126147666666666,4,#00758a
9.126177666666667,5,#00728d
9.126207750000001,6,#006f90
9.126237750000000,7,#006c93
9.126267750000000,8,#006996
9.126297750000001,9,#006699
9.126327750000000,10,#00639c
9.126357833333334,11,#00609f
9.126387833333334,12,#005da2
9.146584083333334,0,#007e81
9.146614083333333,1,#007b84
9.146644083333333,2,#007887
9.146674083333334,3,#00758a
9.146704166666666,4,#00728d
9.146734166666667,5,#006f90
9.146764166666667,6,#006c93
9.146794166666666,7,#006996
9.146824166666667,8,#006699
9.146854166666667,9,#00639c
9.146884249999999,10,#00609f
9.146914250000000,11,#005da2
9.146944250000001,12,#005aa5
9.167136416666667,0,#007b84
9.167166416666667,1,#007887
9.167196499999999,2,#00758a
9.167226500000000,3,#00728d
9.167256500000001,4,#006f90
9.167286499999999,5,#006c93
9.167316500000000,6,#006996
9.167346583333334,7,#006699
9.167376583333333,8,#00639c
9.167406583333333,9,#00609f
9.167436583333334,10,#005da2
9.167466583333333,11,#005aa5
9.167496666666667,12,#0057a8
9.187692833333333,0,#007887
9.187722916666667,1,#00758a
9.187752916666666,2,#00728d
9.187782916666666,3,#006f90
9.187812916666667,4,#006c93
9.187842916666666,5,#006996
9.187873000000000,6,#006699
9.187903000000000,7,#00639c
9.187932999999999,8,#00609f
9.187963000000000,9,#005da2
9.187993000000001,10,#005aa5
9.188023083333333,11,#0057a8
9.188053083333333,12,#0054ab
9.208249250000000,0,#00758a
9.208279250000000,1,#00728d
9.208309249999999,2,#006f90
9.208339333333333,3,#006c93
9.208369333333334,4,#006996
9.208399333333332,5,#006699
9.208429333333333,6,#00639c
9.208459333333334,7,#00609f
9.208489416666668,8,#005da2
9.208519416666666,9,#005aa5
9.208549416666667,10,#0057a8
9.208579416666666,11,#0054ab
9.208609416666667,12,#0051ae
9.228809500000001,0,#00728d
9.228839499999999,1,#006f90
9.228869500000000,2,#006c93
9.228899583333334,3,#006996
9.228929583333333,4,#006699
9.228959583333333,5,#00639c
9.228989583333334,6,#00609f
9.229019583333333,7,#005da2
9.229049666666667,8,#005aa5
9.229079666666667,9,#0057a8
9.229109666666666,10,#0054ab
9.229139666666667,11,#0051ae
9.229169666666667,12,#004eb1
9.249369916666666,0,#006f90
9.249399916666666,1,#006c93
9.249429916666667,2,#006996
9.249459916666666,3,#006699
9.249489916666667,4,#00639c
9.249520000000000,5,#00609f
9.249549999999999,6,#005da2
9.249580000000000,7,#005aa5
9.249610000000001,8,#0057a8
9.249639999999999,9,#0054ab
9.249670000000000,10,#0051ae
9.249700083333334,11,#004eb1
9.249730083333333,12,#004bb4
9.269934333333333,0,#006c93
9.269964333333334,1,#006996
9.269994333333333,2,#006699
9.270024333333334,3,#00639c
9.270054416666667,4,#00609f
9.270084416666666,5,#005da2
9.270114416666667,6,#005aa5
9.270144416666668,7,#0057a8
9.270174416666666,8,#0054ab
9.270204500000000,9,#0051ae
9.270234500000001,10,#004eb1
9.270264500000000,11,#004bb4
9.270294500000000,12,#0048b7
9.290494499999999,0,#006996
9.290524500000000,1,#006699
9.290554583333334,2,#00639c
9.290584583333333,3,#00609f
9.290614583333333,4,#005da2
9.290644583333334,5,#005aa5
9.290674583333333,6,#0057a8
9.290704583333333,7,#0054ab
9.290734666666667,8,#0051ae
9.290764666666666,9,#004eb1
9.290794666666667,10,#004bb4
9.290824666666667,11,#0048b7
9.290854666666666,12,#0045ba
9.311054916666667,0,#006699
9.311085000000000,1,#00639c
9.311114999999999,2,#00609f
9.311145000000000,3,#005da2
9.311175000000000,4,#005aa5
9.311204999999999,5,#0057a8
9.311235083333333,6,#0054ab
9.311265083333334,7,#0051ae
9.311295083333333,8,#004eb1
9.311325083333333,9,#004bb4
9.311355083333334,10,#0048b7
9.311385166666666,11,#0045ba
9.311415166666666,12,#0042bd
9.331621333333333,0,#00639c
9.331651333333333,1,#00609f
9.331681333333334,2,#005da2
9.331711416666666,3,#005aa5
9.331741416666667,4,#0057a8
9.331771416666667,5,#0054ab
9.331801416666666,6,#0051ae
9.331831416666667,7,#004eb1
9.331861500000000,8,#004bb4
9.331891499999999,9,#0048b7
9.331921500000000,10,#0045ba
9.331951500000001,11,#0042bd
9.331981499999999,12,#003fc0
9.352185499999999,0,#00609f
9.352215500000000,1,#005da2
9.352245500000000,2,#005aa5
9.352275499999999,3,#0057a8
9.352305500000000,4,#0054ab
9.352335583333334,5,#0051ae
9.352365583333333,6,#004eb1
9.352395583333333,7,#004bb4
9.352425583333334,8,#0048b7
9.352455583333333,9,#0045ba
9.352485583333333,10,#0042bd
9.352515666666667,11,#003fc0
9.352545666666666,12,#003cc3
9.372741833333333,0,#005da2
9.372771833333333,1,#005aa5
9.372801833333334,2,#0057a8
9.372831916666666,3,#0054ab
9.372861916666666,4,#0051ae
9.372891916666667,5,#004eb1
9.372921916666666,6,#004bb4
9.372951916666667,7,#0048b7
9.372982000000000,8,#0045ba
9.373011999999999,9,#0042bd
9.373042000000000,10,#003fc0
9.373072000000001,11,#003cc3
9.373101999999999,12,#0039c6
9.393294250000000,0,#005aa5
9.393324249999999,1,#0057a8
9.393354333333333,2,#0054ab
9.393384333333334,3,#0051ae
9.393414333333334,4,#004eb1
9.393444333333333,5,#004bb4
9.393474333333334,6,#0048b7
9.393504416666667,7,#0045ba
9.393534416666666,8,#0042bd
9.393564416666667,9,#003fc0
9.393594416666666,10,#003cc3
9.393624416666666,11,#0039c6
9.393654500000000,12,#0036c9
9.413850666666667,0,#0057a8
9.413880666666667,1,#0054ab
9.413910666666666,2,#0051ae
9.413940666666667,3,#004eb1
9.413970750000001,4,#004bb4
9.414000750000000,5,#0048b7
9.414030750000000,6,#0045ba
9.414060750000001,7,#0042bd
9.414090750000000,8,#003fc0
9.414120833333333,9,#003cc3
9.414150833333334,10,#0039c6
9.414180833333333,11,#0036c9
9.414210833333334,12,#0033cc
9.434407000000000,0,#0054ab
9.434437083333334,1,#0051ae
9.434467083333333,2,#004eb1
9.434497083333333,3,#004bb4
9.434527083333334,4,#0048b7
9.434557083333333,5,#0045ba
9.434587083333334,6,#0042bd
9.434617166666667,7,#003fc0
9.434647166666666,8,#003cc3
9.434677166666667,9,#0039c6
9.434707166666668,10,#0036c9
9.434737166666666,11,#0033cc
9.434767250000000,12,#0030cf
9.454959499999999,0,#0051ae
9.454989500000000,1,#004eb1
9.455019500000001,2,#004bb4
9.455049499999999,3,#0048b7
9.455079500000000,4,#0045ba
9.455109583333334,5,#0042bd
9.455139583333333,6,#003fc0
9.455169583333333,7,#003cc3
9.455199583333334,8,#0039c6
9.455229583333333,9,#0036c9
9.455259583333333,10,#0033cc
9.455289666666667,11,#0030cf
9.455319666666666,12,#002dd2
9.475515833333333,0,#004eb1
9.475545833333333,1,#004bb4
9.475575833333334,2,#0048b7
9.475605916666666,3,#0045ba
9.475635916666667,4,#0042bd
9.475665916666667,5,#003fc0
9.475695916666666,6,#003cc3
9.475725916666667,7,#0039c6
9.475756000000001,8,#0036c9
9.475785999999999,9,#0033cc
9.475816000000000,10,#0030cf
9.475846000000001,11,#002dd2
9.475876000000000,12,#002ad5
9.496072249999999,0,#004bb4
9.496102333333333,1,#0048b7
9.496132333333334,2,#0045ba
9.496162333333332,3,#0042bd
9.496192333333333,4,#003fc0
9.496222333333334,5,#003cc3
9.496252416666668,6,#0039c6
9.496282416666666,7,#0036c9
9.496312416666667,8,#0033cc
9.496342416666666,9,#0030cf
9.496372416666667,10,#002dd2
9.496402416666667,11,#002ad5
9.496432499999999,12,#0027d8
9.516624666666667,0,#0048b7
9.516654666666666,1,#0045ba
9.516684666666666,2,#0042bd
9.516714666666667,3,#003fc0
9.516744750000001,4,#003cc3
9.516774750000000,5,#0039c6
9.516804750000000,6,#0036c9
9.516834749999999,7,#0033cc
9.516864750000000,8,#0030cf
9.516894833333334,9,#002dd2
9.516924833333333,10,#002ad5
9.516954833333333,11,#0027d8
9.516984833333334,12,#0024db
9.537185250000000,0,#0045ba
9.537215249999999,1,#0042bd
9.537245250000000,2,#003fc0
9.537275250000000,3,#003cc3
9.537305249999999,4,#0039c6
9.537335333333333,5,#0036c9
9.537365333333334,6,#0033cc
9.537395333333333,7,#0030cf
9.537425333333333,8,#002dd2
9.537455333333334,9,#002ad5
9.537485416666666,10,#0027d8
9.537515416666666,11,#0024db
9.537545416666667,12,#0021de
9.557746500000000,0,#0042bd
9.557776583333334,1,#003fc0
9.557806583333333,2,#003cc3
9.557836583333334,3,#0039c6
9.557866583333332,4,#0036c9
9.557896583333333,5,#0033cc
9.557926666666667,6,#0030cf
9.557956666666668,7,#002dd2
9.557986666666666,8,#002ad5
9.558016666666667,9,#0027d8
9.558046666666666,10,#0024db
9.558076750000000,11,#0021de
9.558106750000000,12,#001ee1
9.578306749999999,0,#003fc0
9.578336833333333,1,#003cc3
9.578366833333334,2,#0039c6
9.578396833333333,3,#0036c9
9.578426833333333,4,#0033cc
9.578456833333334,5,#0030cf
9.578486916666666,6,#002dd2
9.578516916666667,7,#002ad5
9.578546916666667,8,#0027d8
9.578576916666666,9,#0024db
9.578606916666667,10,#0021de
9.578637000000001,11,#001ee1
9.578666999999999,12,#001be4
9.598867166666667,0,#003cc3
9.598897166666667,1,#0039c6
9.598927166666666,2,#0036c9
9.598957250000000,3,#0033cc
9.598987250000000,4,#0030cf
9.599017249999999,5,#002dd2
9.599047250000000,6,#002ad5
9.599077250000001,7,#0027d8
9.599107333333333,8,#0024db
9.599137333333333,9,#0021de
9.599167333333334,10,#001ee1
9.599197333333333,11,#001be4
9.599227333333333,12,#0018e7
9.619427583333334,0,#0039c6
9.619457583333332,1,#0036c9
9.619487666666666,2,#0033cc
9.619517666666667,3,#0030cf
9.619547666666667,4,#002dd2
9.619577666666666,5,#002ad5
9.619607666666667,6,#0027d8
9.619637750000001,7,#0024db
9.619667750000000,8,#0021de
9.619697750000000,9,#001ee1
9.619727749999999,10,#001be4
9.619757750000000,11,#0018e7
9.619787833333334,12,#0015ea
9.639994000000000,0,#0036c9
9.640024000000000,1,#0033cc
9.640053999999999,2,#0030cf
9.640084000000000,3,#002dd2
9.640114083333334,4,#002ad5
9.640144083333333,5,#0027d8
9.640174083333333,6,#0024db
9.640204083333334,7,#0021de
9.640234083333333,8,#001ee1
9.640264166666666,9,#001be4
9.640294166666667,10,#0018e7
9.640324166666666,11,#0015ea
9.640354166666667,12,#0012ed
9.660554416666667,0,#0033cc
9.660584416666667,1,#0030cf
9.660614499999999,2,#002dd2
9.660644500000000,3,#002ad5
9.660674500000001,4,#0027d8
9.660704500000000,5,#0024db
9.660734500000000,6,#0021de
9.660764583333334,7,#001ee1
9.660794583333333,8,#001be4
9.660824583333333,9,#0018e7
9.660854583333334,10,#0015ea
9.660884583333333,11,#0012ed
9.660914583333334,12,#000ff0
9.681110500000001,0,#0030cf
9.681140500000000,1,#002dd2
9.681170500000000,2,#002ad5
9.681200499999999,3,#0027d8
9.681230583333333,4,#0024db
9.681260583333334,5,#0021de
9.681290583333332,6,#001ee1
9.681320583333333,7,#001be4
9.681350583333334,8,#0018e7
9.681380666666668,9,#0015ea
9.681410666666666,10,#0012ed
9.681440666666667,11,#000ff0
9.681470666666666,12,#000cf3
9.701666916666667,0,#002dd2
9.701696916666666,1,#002ad5
9.701727000000000,2,#0027d8
9.701757000000001,3,#0024db
9.701786999999999,4,#0021de
9.701817000000000,5,#001ee1
9.701847000000001,6,#001be4
9.701877083333333,7,#0018e7
9.701907083333333,8,#0015ea
9.701937083333334,9,#0012ed
9.701967083333333,10,#000ff0
9.701997083333334,11,#000cf3
9.702027166666667,12,#0009f6
9.722219333333333,0,#002ad5
9.722249333333334,1,#0027d8
9.722279333333333,2,#0024db
9.722309333333333,3,#0021de
9.722339333333334,4,#001ee1
9.722369416666666,5,#001be4
9.722399416666667,6,#0018e7
9.722429416666667,7,#0015ea
9.722459416666666,8,#0012ed
9.722489416666667,9,#000ff0
9.722519500000001,10,#000cf3
9.722549500000000,11,#0009f6
9.722579500000000,12,#0006f9
9.742775833333333,0,#0027d8
9.742805916666667,1,#0024db
9.742835916666667,2,#0021de
9.742865916666666,3,#001ee1
9.742895916666667,4,#001be4
9.742925916666668,5,#0018e7
9.742956000000000,6,#0015ea
9.742986000000000,7,#0012ed
9.743016000000001,8,#000ff0
9.743046000000000,9,#000cf3
9.743076000000000,10,#0009f6
9.743106083333334,11,#0006f9
9.743136083333333,12,#0003fc
9.763331916666667,0,#0024db
9.763361916666666,1,#0021de
9.763392000000000,2,#001ee1
9.763422000000000,3,#001be4
9.763451999999999,4,#0018e7
9.763482000000000,5,#0015ea
9.763512000000000,6,#0012ed
9.763542083333334,7,#000ff0
9.763572083333333,8,#000cf3
9.763602083333334,9,#0009f6
9.763632083333333,10,#0006f9
9.763662083333333,11,#0003fc
9.763692166666667,12,#0000ff
9.783884166666667,0,#0021de
9.783914166666667,1,#001ee1
9.783944249999999,2,#001be4
9.783974250000000,3,#0018e7
9.784004250000001,4,#0015ea
9.784034249999999,5,#0012ed
9.784064250000000,6,#000ff0
9.784094333333334,7,#000cf3
9.784124333333333,8,#0009f6
9.784154333333333,9,#0006f9
9.784184333333334,10,#0003fc
9.784214333333333,11,#0000ff
9.784244416666667,12,#0300fc
9.804440500000000,0,#001ee1
9.804470500000001,1,#001be4
9.804500500000000,2,#0018e7
9.804530583333333,3,#0015ea
9.804560583333334,4,#0012ed
9.804590583333333,5,#000ff0
9.804620583333334,6,#000cf3
9.804650583333334,7,#0009f6
9.804680666666666,8,#0006f9
9.804710666666667,9,#0003fc
9.804740666666667,10,#0000ff
9.804770666666666,11,#0300fc
9.804800666666667,12,#0600f9
9.824996666666667,0,#001be4
9.825026666666666,1,#0018e7
9.825056750000000,2,#0015ea
9.825086750000001,3,#0012ed
9.825116749999999,4,#000ff0
9.825146750000000,5,#000cf3
9.825176750000001,6,#0009f6
9.825206833333333,7,#0006f9
9.825236833333333,8,#0003fc
9.825266833333334,9,#0000ff
9.825296833333333,10,#0300fc
9.825326833333333,11,#0600f9
9.825356916666667,12,#0900f6
9.845556750000000,0,#0018e7
9.845586750000001,1,#0015ea
9.845616750000000,2,#0012ed
9.845646833333333,3,#000ff0
9.845676833333334,4,#000cf3
9.845706833333333,5,#0009f6
9.845736833333333,6,#0006f9
9.845766833333334,7,#0003fc
9.845796916666666,8,#0000ff
9.845826916666667,9,#0300fc
9.845856916666667,10,#0600f9
9.845886916666666,11,#0900f6
9.845916916666667,12,#0c00f3
9.866116916666666,0,#0015ea
9.866146916666667,1,#0012ed
9.866176916666667,2,#000ff0
9.866206916666666,3,#000cf3
9.866236916666667,4,#0009f6
9.866267000000001,5,#0006f9
9.866296999999999,6,#0003fc
9.866327000000000,7,#0000ff
9.866357000000001,8,#0300fc
9.866387000000000,9,#0600f9
9.866417000000000,10,#0900f6
9.866447083333334,11,#0c00f3
9.866477083333333,12,#0f00f0
9.886677083333334,0,#0012ed
9.886707083333333,1,#000ff0
9.886737083333333,2,#000cf3
9.886767083333334,3,#0009f6
9.886797166666666,4,#0006f9
9.886827166666666,5,#0003fc
9.886857166666667,6,#0000ff
9.886887166666666,7,#0300fc
9.886917166666667,8,#0600f9
